site,year,flow_metric,result
11530500,1938,FA_Dur,NA
11530500,1938,FA_Mag,NA
11530500,1938,FA_Tim,NA
11530500,1938,SP_ROC,NA
11530500,1938,SP_Dur,NA
11530500,1938,SP_Mag,NA
11530500,1938,SP_Tim,NA
11530500,1938,Wet_BFL_Dur,NA
11530500,1938,Wet_BFL_Mag_10,NA
11530500,1938,Wet_BFL_Mag_50,NA
11530500,1938,Wet_Tim,NA
11530500,1938,Peak_Tim_10,NA
11530500,1938,Peak_Tim_2,NA
11530500,1938,Peak_Tim_5,NA
11530500,1938,Peak_Dur_10,NA
11530500,1938,Peak_Dur_2,NA
11530500,1938,Peak_Dur_5,NA
11530500,1938,Peak_10,NA
11530500,1938,Peak_2,NA
11530500,1938,Peak_5,NA
11530500,1938,Peak_Fre_10,NA
11530500,1938,Peak_Fre_2,NA
11530500,1938,Peak_Fre_5,NA
11530500,1939,DS_Dur_WS,NA
11530500,1939,DS_Tim,NA
11530500,1939,DS_Mag_50,NA
11530500,1939,DS_Mag_90,NA
11530500,1939,FA_Dur,NA
11530500,1939,FA_Mag,NA
11530500,1939,FA_Tim,NA
11530500,1939,SP_ROC,NA
11530500,1939,SP_Dur,NA
11530500,1939,SP_Mag,NA
11530500,1939,SP_Tim,NA
11530500,1939,Wet_BFL_Dur,NA
11530500,1939,Wet_BFL_Mag_10,NA
11530500,1939,Wet_BFL_Mag_50,NA
11530500,1939,Wet_Tim,NA
11530500,1939,Peak_Tim_10,NA
11530500,1939,Peak_Tim_2,NA
11530500,1939,Peak_Tim_5,NA
11530500,1939,Peak_Dur_10,NA
11530500,1939,Peak_Dur_2,NA
11530500,1939,Peak_Dur_5,NA
11530500,1939,Peak_10,NA
11530500,1939,Peak_2,NA
11530500,1939,Peak_5,NA
11530500,1939,Peak_Fre_10,NA
11530500,1939,Peak_Fre_2,NA
11530500,1939,Peak_Fre_5,NA
11530500,1940,DS_Dur_WS,NA
11530500,1940,DS_Tim,NA
11530500,1940,DS_Mag_50,NA
11530500,1940,DS_Mag_90,NA
11530500,1940,FA_Dur,NA
11530500,1940,FA_Mag,NA
11530500,1940,FA_Tim,NA
11530500,1940,SP_ROC,NA
11530500,1940,SP_Dur,NA
11530500,1940,SP_Mag,NA
11530500,1940,SP_Tim,NA
11530500,1940,Wet_BFL_Dur,NA
11530500,1940,Wet_BFL_Mag_10,NA
11530500,1940,Wet_BFL_Mag_50,NA
11530500,1940,Wet_Tim,NA
11530500,1940,Peak_Tim_10,NA
11530500,1940,Peak_Tim_2,NA
11530500,1940,Peak_Tim_5,NA
11530500,1940,Peak_Dur_10,NA
11530500,1940,Peak_Dur_2,NA
11530500,1940,Peak_Dur_5,NA
11530500,1940,Peak_10,NA
11530500,1940,Peak_2,NA
11530500,1940,Peak_5,NA
11530500,1940,Peak_Fre_10,NA
11530500,1940,Peak_Fre_2,NA
11530500,1940,Peak_Fre_5,NA
11530500,1941,DS_Dur_WS,NA
11530500,1941,DS_Tim,NA
11530500,1941,DS_Mag_50,NA
11530500,1941,DS_Mag_90,NA
11530500,1941,FA_Dur,NA
11530500,1941,FA_Mag,NA
11530500,1941,FA_Tim,NA
11530500,1941,SP_ROC,NA
11530500,1941,SP_Dur,NA
11530500,1941,SP_Mag,NA
11530500,1941,SP_Tim,NA
11530500,1941,Wet_BFL_Dur,NA
11530500,1941,Wet_BFL_Mag_10,NA
11530500,1941,Wet_BFL_Mag_50,NA
11530500,1941,Wet_Tim,NA
11530500,1941,Peak_Tim_10,NA
11530500,1941,Peak_Tim_2,NA
11530500,1941,Peak_Tim_5,NA
11530500,1941,Peak_Dur_10,NA
11530500,1941,Peak_Dur_2,NA
11530500,1941,Peak_Dur_5,NA
11530500,1941,Peak_10,NA
11530500,1941,Peak_2,NA
11530500,1941,Peak_5,NA
11530500,1941,Peak_Fre_10,NA
11530500,1941,Peak_Fre_2,NA
11530500,1941,Peak_Fre_5,NA
11530500,1942,DS_Dur_WS,NA
11530500,1942,DS_Tim,NA
11530500,1942,DS_Mag_50,NA
11530500,1942,DS_Mag_90,NA
11530500,1942,FA_Dur,NA
11530500,1942,FA_Mag,NA
11530500,1942,FA_Tim,NA
11530500,1942,SP_ROC,NA
11530500,1942,SP_Dur,NA
11530500,1942,SP_Mag,NA
11530500,1942,SP_Tim,NA
11530500,1942,Wet_BFL_Dur,NA
11530500,1942,Wet_BFL_Mag_10,NA
11530500,1942,Wet_BFL_Mag_50,NA
11530500,1942,Wet_Tim,NA
11530500,1942,Peak_Tim_10,NA
11530500,1942,Peak_Tim_2,NA
11530500,1942,Peak_Tim_5,NA
11530500,1942,Peak_Dur_10,NA
11530500,1942,Peak_Dur_2,NA
11530500,1942,Peak_Dur_5,NA
11530500,1942,Peak_10,NA
11530500,1942,Peak_2,NA
11530500,1942,Peak_5,NA
11530500,1942,Peak_Fre_10,NA
11530500,1942,Peak_Fre_2,NA
11530500,1942,Peak_Fre_5,NA
11530500,1943,DS_Dur_WS,NA
11530500,1943,DS_Tim,NA
11530500,1943,DS_Mag_50,NA
11530500,1943,DS_Mag_90,NA
11530500,1943,FA_Dur,NA
11530500,1943,FA_Mag,NA
11530500,1943,FA_Tim,NA
11530500,1943,SP_ROC,NA
11530500,1943,SP_Dur,NA
11530500,1943,SP_Mag,NA
11530500,1943,SP_Tim,NA
11530500,1943,Wet_BFL_Dur,NA
11530500,1943,Wet_BFL_Mag_10,NA
11530500,1943,Wet_BFL_Mag_50,NA
11530500,1943,Wet_Tim,NA
11530500,1943,Peak_Tim_10,NA
11530500,1943,Peak_Tim_2,NA
11530500,1943,Peak_Tim_5,NA
11530500,1943,Peak_Dur_10,NA
11530500,1943,Peak_Dur_2,NA
11530500,1943,Peak_Dur_5,NA
11530500,1943,Peak_10,NA
11530500,1943,Peak_2,NA
11530500,1943,Peak_5,NA
11530500,1943,Peak_Fre_10,NA
11530500,1943,Peak_Fre_2,NA
11530500,1943,Peak_Fre_5,NA
11530500,1944,DS_Dur_WS,NA
11530500,1944,DS_Tim,NA
11530500,1944,DS_Mag_50,NA
11530500,1944,DS_Mag_90,NA
11530500,1944,FA_Dur,NA
11530500,1944,FA_Mag,NA
11530500,1944,FA_Tim,NA
11530500,1944,SP_ROC,NA
11530500,1944,SP_Dur,NA
11530500,1944,SP_Mag,NA
11530500,1944,SP_Tim,NA
11530500,1944,Wet_BFL_Dur,NA
11530500,1944,Wet_BFL_Mag_10,NA
11530500,1944,Wet_BFL_Mag_50,NA
11530500,1944,Wet_Tim,NA
11530500,1944,Peak_Tim_10,NA
11530500,1944,Peak_Tim_2,NA
11530500,1944,Peak_Tim_5,NA
11530500,1944,Peak_Dur_10,NA
11530500,1944,Peak_Dur_2,NA
11530500,1944,Peak_Dur_5,NA
11530500,1944,Peak_10,NA
11530500,1944,Peak_2,NA
11530500,1944,Peak_5,NA
11530500,1944,Peak_Fre_10,NA
11530500,1944,Peak_Fre_2,NA
11530500,1944,Peak_Fre_5,NA
11530500,1945,DS_Dur_WS,NA
11530500,1945,DS_Tim,NA
11530500,1945,DS_Mag_50,NA
11530500,1945,DS_Mag_90,NA
11530500,1945,FA_Dur,NA
11530500,1945,FA_Mag,NA
11530500,1945,FA_Tim,NA
11530500,1945,SP_ROC,NA
11530500,1945,SP_Dur,NA
11530500,1945,SP_Mag,NA
11530500,1945,SP_Tim,NA
11530500,1945,Wet_BFL_Dur,NA
11530500,1945,Wet_BFL_Mag_10,NA
11530500,1945,Wet_BFL_Mag_50,NA
11530500,1945,Wet_Tim,NA
11530500,1945,Peak_Tim_10,NA
11530500,1945,Peak_Tim_2,NA
11530500,1945,Peak_Tim_5,NA
11530500,1945,Peak_Dur_10,NA
11530500,1945,Peak_Dur_2,NA
11530500,1945,Peak_Dur_5,NA
11530500,1945,Peak_10,NA
11530500,1945,Peak_2,NA
11530500,1945,Peak_5,NA
11530500,1945,Peak_Fre_10,NA
11530500,1945,Peak_Fre_2,NA
11530500,1945,Peak_Fre_5,NA
11530500,1946,DS_Dur_WS,NA
11530500,1946,DS_Tim,NA
11530500,1946,DS_Mag_50,NA
11530500,1946,DS_Mag_90,NA
11530500,1946,FA_Dur,NA
11530500,1946,FA_Mag,NA
11530500,1946,FA_Tim,NA
11530500,1946,SP_ROC,NA
11530500,1946,SP_Dur,NA
11530500,1946,SP_Mag,NA
11530500,1946,SP_Tim,NA
11530500,1946,Wet_BFL_Dur,NA
11530500,1946,Wet_BFL_Mag_10,NA
11530500,1946,Wet_BFL_Mag_50,NA
11530500,1946,Wet_Tim,NA
11530500,1946,Peak_Tim_10,NA
11530500,1946,Peak_Tim_2,NA
11530500,1946,Peak_Tim_5,NA
11530500,1946,Peak_Dur_10,NA
11530500,1946,Peak_Dur_2,NA
11530500,1946,Peak_Dur_5,NA
11530500,1946,Peak_10,NA
11530500,1946,Peak_2,NA
11530500,1946,Peak_5,NA
11530500,1946,Peak_Fre_10,NA
11530500,1946,Peak_Fre_2,NA
11530500,1946,Peak_Fre_5,NA
11530500,1947,DS_Dur_WS,NA
11530500,1947,DS_Tim,NA
11530500,1947,DS_Mag_50,NA
11530500,1947,DS_Mag_90,NA
11530500,1947,FA_Dur,NA
11530500,1947,FA_Mag,NA
11530500,1947,FA_Tim,NA
11530500,1947,SP_ROC,NA
11530500,1947,SP_Dur,NA
11530500,1947,SP_Mag,NA
11530500,1947,SP_Tim,NA
11530500,1947,Wet_BFL_Dur,NA
11530500,1947,Wet_BFL_Mag_10,NA
11530500,1947,Wet_BFL_Mag_50,NA
11530500,1947,Wet_Tim,NA
11530500,1947,Peak_Tim_10,NA
11530500,1947,Peak_Tim_2,NA
11530500,1947,Peak_Tim_5,NA
11530500,1947,Peak_Dur_10,NA
11530500,1947,Peak_Dur_2,NA
11530500,1947,Peak_Dur_5,NA
11530500,1947,Peak_10,NA
11530500,1947,Peak_2,NA
11530500,1947,Peak_5,NA
11530500,1947,Peak_Fre_10,NA
11530500,1947,Peak_Fre_2,NA
11530500,1947,Peak_Fre_5,NA
11530500,1948,DS_Dur_WS,NA
11530500,1948,DS_Tim,NA
11530500,1948,DS_Mag_50,NA
11530500,1948,DS_Mag_90,NA
11530500,1948,FA_Dur,NA
11530500,1948,FA_Mag,NA
11530500,1948,FA_Tim,NA
11530500,1948,SP_ROC,NA
11530500,1948,SP_Dur,NA
11530500,1948,SP_Mag,NA
11530500,1948,SP_Tim,NA
11530500,1948,Wet_BFL_Dur,NA
11530500,1948,Wet_BFL_Mag_10,NA
11530500,1948,Wet_BFL_Mag_50,NA
11530500,1948,Wet_Tim,NA
11530500,1948,Peak_Tim_10,NA
11530500,1948,Peak_Tim_2,NA
11530500,1948,Peak_Tim_5,NA
11530500,1948,Peak_Dur_10,NA
11530500,1948,Peak_Dur_2,NA
11530500,1948,Peak_Dur_5,NA
11530500,1948,Peak_10,NA
11530500,1948,Peak_2,NA
11530500,1948,Peak_5,NA
11530500,1948,Peak_Fre_10,NA
11530500,1948,Peak_Fre_2,NA
11530500,1948,Peak_Fre_5,NA
11530500,1949,DS_Dur_WS,NA
11530500,1949,DS_Tim,NA
11530500,1949,DS_Mag_50,NA
11530500,1949,DS_Mag_90,NA
11530500,1949,FA_Dur,NA
11530500,1949,FA_Mag,NA
11530500,1949,FA_Tim,NA
11530500,1949,SP_ROC,NA
11530500,1949,SP_Dur,NA
11530500,1949,SP_Mag,NA
11530500,1949,SP_Tim,NA
11530500,1949,Wet_BFL_Dur,NA
11530500,1949,Wet_BFL_Mag_10,NA
11530500,1949,Wet_BFL_Mag_50,NA
11530500,1949,Wet_Tim,NA
11530500,1949,Peak_Tim_10,NA
11530500,1949,Peak_Tim_2,NA
11530500,1949,Peak_Tim_5,NA
11530500,1949,Peak_Dur_10,NA
11530500,1949,Peak_Dur_2,NA
11530500,1949,Peak_Dur_5,NA
11530500,1949,Peak_10,NA
11530500,1949,Peak_2,NA
11530500,1949,Peak_5,NA
11530500,1949,Peak_Fre_10,NA
11530500,1949,Peak_Fre_2,NA
11530500,1949,Peak_Fre_5,NA
11530500,1950,DS_Dur_WS,NA
11530500,1950,DS_Tim,NA
11530500,1950,DS_Mag_50,NA
11530500,1950,DS_Mag_90,NA
11530500,1950,FA_Dur,NA
11530500,1950,FA_Mag,NA
11530500,1950,FA_Tim,NA
11530500,1950,SP_ROC,NA
11530500,1950,SP_Dur,NA
11530500,1950,SP_Mag,NA
11530500,1950,SP_Tim,NA
11530500,1950,Wet_BFL_Dur,NA
11530500,1950,Wet_BFL_Mag_10,NA
11530500,1950,Wet_BFL_Mag_50,NA
11530500,1950,Wet_Tim,NA
11530500,1950,Peak_Tim_10,NA
11530500,1950,Peak_Tim_2,NA
11530500,1950,Peak_Tim_5,NA
11530500,1950,Peak_Dur_10,NA
11530500,1950,Peak_Dur_2,NA
11530500,1950,Peak_Dur_5,NA
11530500,1950,Peak_10,NA
11530500,1950,Peak_2,NA
11530500,1950,Peak_5,NA
11530500,1950,Peak_Fre_10,NA
11530500,1950,Peak_Fre_2,NA
11530500,1950,Peak_Fre_5,NA
11530500,1951,DS_Dur_WS,110
11530500,1951,DS_Tim,292
11530500,1951,DS_Mag_50,2805
11530500,1951,DS_Mag_90,5092.000000000002
11530500,1951,FA_Dur,NA
11530500,1951,FA_Mag,NA
11530500,1951,FA_Tim,NA
11530500,1951,SP_ROC,0.04081632653061224
11530500,1951,SP_Dur,161
11530500,1951,SP_Mag,160000
11530500,1951,SP_Tim,131
11530500,1951,Wet_BFL_Dur,113
11530500,1951,Wet_BFL_Mag_10,14460
11530500,1951,Wet_BFL_Mag_50,31200
11530500,1951,Wet_Tim,18
11530500,1951,Peak_Tim_10,NA
11530500,1951,Peak_Tim_2,64
11530500,1951,Peak_Tim_5,NA
11530500,1951,Peak_Dur_10,NA
11530500,1951,Peak_Dur_2,3
11530500,1951,Peak_Dur_5,NA
11530500,1951,Peak_10,270399.99999999994
11530500,1951,Peak_2,125000
11530500,1951,Peak_5,181600
11530500,1951,Peak_Fre_10,NA
11530500,1951,Peak_Fre_2,3
11530500,1951,Peak_Fre_5,NA
11530500,1952,DS_Dur_WS,130
11530500,1952,DS_Tim,320
11530500,1952,DS_Mag_50,4620
11530500,1952,DS_Mag_90,12590.000000000007
11530500,1952,FA_Dur,6
11530500,1952,FA_Mag,8449.960611992348
11530500,1952,FA_Tim,2
11530500,1952,SP_ROC,0.04501720172587482
11530500,1952,SP_Dur,106
11530500,1952,SP_Mag,50500
11530500,1952,SP_Tim,214
11530500,1952,Wet_BFL_Dur,178
11530500,1952,Wet_BFL_Mag_10,15790
11530500,1952,Wet_BFL_Mag_50,35000
11530500,1952,Wet_Tim,36
11530500,1952,Peak_Tim_10,NA
11530500,1952,Peak_Tim_2,124
11530500,1952,Peak_Tim_5,NA
11530500,1952,Peak_Dur_10,NA
11530500,1952,Peak_Dur_2,2
11530500,1952,Peak_Dur_5,NA
11530500,1952,Peak_10,270399.99999999994
11530500,1952,Peak_2,125000
11530500,1952,Peak_5,181600
11530500,1952,Peak_Fre_10,NA
11530500,1952,Peak_Fre_2,1
11530500,1952,Peak_Fre_5,NA
11530500,1953,DS_Dur_WS,94
11530500,1953,DS_Tim,309
11530500,1953,DS_Mag_50,5470
11530500,1953,DS_Mag_90,6510
11530500,1953,FA_Dur,3
11530500,1953,FA_Mag,7499.981888609875
11530500,1953,FA_Tim,44
11530500,1953,SP_ROC,0.04451038575667656
11530500,1953,SP_Dur,195
11530500,1953,SP_Mag,248000
11530500,1953,SP_Tim,114
11530500,1953,Wet_BFL_Dur,30
11530500,1953,Wet_BFL_Mag_10,14780.000000000002
11530500,1953,Wet_BFL_Mag_50,41150
11530500,1953,Wet_Tim,84
11530500,1953,Peak_Tim_10,109
11530500,1953,Peak_Tim_2,109
11530500,1953,Peak_Tim_5,109
11530500,1953,Peak_Dur_10,1
11530500,1953,Peak_Dur_2,4
11530500,1953,Peak_Dur_5,3
11530500,1953,Peak_10,270399.99999999994
11530500,1953,Peak_2,125000
11530500,1953,Peak_5,181600
11530500,1953,Peak_Fre_10,1
11530500,1953,Peak_Fre_2,1
11530500,1953,Peak_Fre_5,1
11530500,1954,DS_Dur_WS,103
11530500,1954,DS_Tim,299
11530500,1954,DS_Mag_50,4550
11530500,1954,DS_Mag_90,5220
11530500,1954,FA_Dur,2
11530500,1954,FA_Mag,10099.98610363282
11530500,1954,FA_Tim,18
11530500,1954,SP_ROC,0.05157593123209169
11530500,1954,SP_Dur,95
11530500,1954,SP_Mag,41900
11530500,1954,SP_Tim,204
11530500,1954,Wet_BFL_Dur,167
11530500,1954,Wet_BFL_Mag_10,14180
11530500,1954,Wet_BFL_Mag_50,32400
11530500,1954,Wet_Tim,37
11530500,1954,Peak_Tim_10,NA
11530500,1954,Peak_Tim_2,108
11530500,1954,Peak_Tim_5,NA
11530500,1954,Peak_Dur_10,NA
11530500,1954,Peak_Dur_2,1
11530500,1954,Peak_Dur_5,NA
11530500,1954,Peak_10,270399.99999999994
11530500,1954,Peak_2,125000
11530500,1954,Peak_5,181600
11530500,1954,Peak_Fre_10,NA
11530500,1954,Peak_Fre_2,1
11530500,1954,Peak_Fre_5,NA
11530500,1955,DS_Dur_WS,94
11530500,1955,DS_Tim,316
11530500,1955,DS_Mag_50,2925
11530500,1955,DS_Mag_90,3882
11530500,1955,FA_Dur,NA
11530500,1955,FA_Mag,NA
11530500,1955,FA_Tim,NA
11530500,1955,SP_ROC,0.05615850964980426
11530500,1955,SP_Dur,90
11530500,1955,SP_Mag,25200
11530500,1955,SP_Tim,226
11530500,1955,Wet_BFL_Dur,190
11530500,1955,Wet_BFL_Mag_10,8808
11530500,1955,Wet_BFL_Mag_50,12250
11530500,1955,Wet_Tim,36
11530500,1955,Peak_Tim_10,NA
11530500,1955,Peak_Tim_2,NA
11530500,1955,Peak_Tim_5,NA
11530500,1955,Peak_Dur_10,NA
11530500,1955,Peak_Dur_2,NA
11530500,1955,Peak_Dur_5,NA
11530500,1955,Peak_10,270399.99999999994
11530500,1955,Peak_2,125000
11530500,1955,Peak_5,181600
11530500,1955,Peak_Fre_10,NA
11530500,1955,Peak_Fre_2,NA
11530500,1955,Peak_Fre_5,NA
11530500,1956,DS_Dur_WS,193
11530500,1956,DS_Tim,304
11530500,1956,DS_Mag_50,7100
11530500,1956,DS_Mag_90,15240.000000000004
11530500,1956,FA_Dur,NA
11530500,1956,FA_Mag,NA
11530500,1956,FA_Tim,NA
11530500,1956,SP_ROC,0.04584866001050972
11530500,1956,SP_Dur,151
11530500,1956,SP_Mag,50300
11530500,1956,SP_Tim,153
11530500,1956,Wet_BFL_Dur,109
11530500,1956,Wet_BFL_Mag_10,16260
11530500,1956,Wet_BFL_Mag_50,41100
11530500,1956,Wet_Tim,44
11530500,1956,Peak_Tim_10,82
11530500,1956,Peak_Tim_2,125
11530500,1956,Peak_Tim_5,94
11530500,1956,Peak_Dur_10,1
11530500,1956,Peak_Dur_2,10
11530500,1956,Peak_Dur_5,4
11530500,1956,Peak_10,270399.99999999994
11530500,1956,Peak_2,125000
11530500,1956,Peak_5,181600
11530500,1956,Peak_Fre_10,1
11530500,1956,Peak_Fre_2,4
11530500,1956,Peak_Fre_5,2
11530500,1957,DS_Dur_WS,148
11530500,1957,DS_Tim,291
11530500,1957,DS_Mag_50,5690
11530500,1957,DS_Mag_90,17530.00000000001
11530500,1957,FA_Dur,4
11530500,1957,FA_Mag,15599.919459914581
11530500,1957,FA_Tim,25
11530500,1957,SP_ROC,0.058212848106465126
11530500,1957,SP_Dur,125
11530500,1957,SP_Mag,109000
11530500,1957,SP_Tim,166
11530500,1957,Wet_BFL_Dur,35
11530500,1957,Wet_BFL_Mag_10,10160
11530500,1957,Wet_BFL_Mag_50,48200
11530500,1957,Wet_Tim,131
11530500,1957,Peak_Tim_10,NA
11530500,1957,Peak_Tim_2,148
11530500,1957,Peak_Tim_5,NA
11530500,1957,Peak_Dur_10,NA
11530500,1957,Peak_Dur_2,2
11530500,1957,Peak_Dur_5,NA
11530500,1957,Peak_10,270399.99999999994
11530500,1957,Peak_2,125000
11530500,1957,Peak_5,181600
11530500,1957,Peak_Fre_10,NA
11530500,1957,Peak_Fre_2,1
11530500,1957,Peak_Fre_5,NA
11530500,1958,DS_Dur_WS,147
11530500,1958,DS_Tim,291
11530500,1958,DS_Mag_50,5340
11530500,1958,DS_Mag_90,8772
11530500,1958,FA_Dur,3
11530500,1958,FA_Mag,21199.90400252462
11530500,1958,FA_Tim,10
11530500,1958,SP_ROC,0.05263157894736842
11530500,1958,SP_Dur,146
11530500,1958,SP_Mag,224000
11530500,1958,SP_Tim,145
11530500,1958,Wet_BFL_Dur,72
11530500,1958,Wet_BFL_Mag_10,26830
11530500,1958,Wet_BFL_Mag_50,51500
11530500,1958,Wet_Tim,73
11530500,1958,Peak_Tim_10,NA
11530500,1958,Peak_Tim_2,140.5
11530500,1958,Peak_Tim_5,137
11530500,1958,Peak_Dur_10,NA
11530500,1958,Peak_Dur_2,15
11530500,1958,Peak_Dur_5,7
11530500,1958,Peak_10,270399.99999999994
11530500,1958,Peak_2,125000
11530500,1958,Peak_5,181600
11530500,1958,Peak_Fre_10,NA
11530500,1958,Peak_Fre_2,4
11530500,1958,Peak_Fre_5,3
11530500,1959,DS_Dur_WS,152
11530500,1959,DS_Tim,305
11530500,1959,DS_Mag_50,3610
11530500,1959,DS_Mag_90,4258
11530500,1959,FA_Dur,3
11530500,1959,FA_Mag,16799.93415497634
11530500,1959,FA_Tim,44
11530500,1959,SP_ROC,0.03825136612021858
11530500,1959,SP_Dur,117
11530500,1959,SP_Mag,34500
11530500,1959,SP_Tim,188
11530500,1959,Wet_BFL_Dur,116
11530500,1959,Wet_BFL_Mag_10,8625
11530500,1959,Wet_BFL_Mag_50,23050
11530500,1959,Wet_Tim,72
11530500,1959,Peak_Tim_10,NA
11530500,1959,Peak_Tim_2,103
11530500,1959,Peak_Tim_5,NA
11530500,1959,Peak_Dur_10,NA
11530500,1959,Peak_Dur_2,1
11530500,1959,Peak_Dur_5,NA
11530500,1959,Peak_10,270399.99999999994
11530500,1959,Peak_2,125000
11530500,1959,Peak_5,181600
11530500,1959,Peak_Fre_10,NA
11530500,1959,Peak_Fre_2,1
11530500,1959,Peak_Fre_5,NA
11530500,1960,DS_Dur_WS,109
11530500,1960,DS_Tim,300
11530500,1960,DS_Mag_50,2970
11530500,1960,DS_Mag_90,3400
11530500,1960,FA_Dur,5
11530500,1960,FA_Mag,5379.980704115637
11530500,1960,FA_Tim,73
11530500,1960,SP_ROC,0.04516129032258064
11530500,1960,SP_Dur,56
11530500,1960,SP_Mag,48200
11530500,1960,SP_Tim,244
11530500,1960,Wet_BFL_Dur,153
11530500,1960,Wet_BFL_Mag_10,5570
11530500,1960,Wet_BFL_Mag_50,19100
11530500,1960,Wet_Tim,91
11530500,1960,Peak_Tim_10,NA
11530500,1960,Peak_Tim_2,130
11530500,1960,Peak_Tim_5,NA
11530500,1960,Peak_Dur_10,NA
11530500,1960,Peak_Dur_2,2
11530500,1960,Peak_Dur_5,NA
11530500,1960,Peak_10,270399.99999999994
11530500,1960,Peak_2,125000
11530500,1960,Peak_5,181600
11530500,1960,Peak_Fre_10,NA
11530500,1960,Peak_Fre_2,1
11530500,1960,Peak_Fre_5,NA
11530500,1961,DS_Dur_WS,113
11530500,1961,DS_Tim,297
11530500,1961,DS_Mag_50,3380
11530500,1961,DS_Mag_90,5008
11530500,1961,FA_Dur,NA
11530500,1961,FA_Mag,NA
11530500,1961,FA_Tim,NA
11530500,1961,SP_ROC,0.049592218837268345
11530500,1961,SP_Dur,118
11530500,1961,SP_Mag,48000
11530500,1961,SP_Tim,179
11530500,1961,Wet_BFL_Dur,136
11530500,1961,Wet_BFL_Mag_10,6835
11530500,1961,Wet_BFL_Mag_50,18250
11530500,1961,Wet_Tim,43
11530500,1961,Peak_Tim_10,NA
11530500,1961,Peak_Tim_2,NA
11530500,1961,Peak_Tim_5,NA
11530500,1961,Peak_Dur_10,NA
11530500,1961,Peak_Dur_2,NA
11530500,1961,Peak_Dur_5,NA
11530500,1961,Peak_10,270399.99999999994
11530500,1961,Peak_2,125000
11530500,1961,Peak_5,181600
11530500,1961,Peak_Fre_10,NA
11530500,1961,Peak_Fre_2,NA
11530500,1961,Peak_Fre_5,NA
11530500,1962,DS_Dur_WS,78
11530500,1962,DS_Tim,292
11530500,1962,DS_Mag_50,3040
11530500,1962,DS_Mag_90,3712
11530500,1962,FA_Dur,4
11530500,1962,FA_Mag,13099.959828313047
11530500,1962,FA_Tim,27
11530500,1962,SP_ROC,0.027777777777777776
11530500,1962,SP_Dur,79
11530500,1962,SP_Mag,23200
11530500,1962,SP_Tim,213
11530500,1962,Wet_BFL_Dur,169
11530500,1962,Wet_BFL_Mag_10,7602
11530500,1962,Wet_BFL_Mag_50,16400
11530500,1962,Wet_Tim,44
11530500,1962,Peak_Tim_10,NA
11530500,1962,Peak_Tim_2,NA
11530500,1962,Peak_Tim_5,NA
11530500,1962,Peak_Dur_10,NA
11530500,1962,Peak_Dur_2,NA
11530500,1962,Peak_Dur_5,NA
11530500,1962,Peak_10,270399.99999999994
11530500,1962,Peak_2,125000
11530500,1962,Peak_5,181600
11530500,1962,Peak_Fre_10,NA
11530500,1962,Peak_Fre_2,NA
11530500,1962,Peak_Fre_5,NA
11530500,1963,DS_Dur_WS,90
11530500,1963,DS_Tim,299
11530500,1963,DS_Mag_50,3100
11530500,1963,DS_Mag_90,4260
11530500,1963,FA_Dur,NA
11530500,1963,FA_Mag,NA
11530500,1963,FA_Tim,NA
11530500,1963,SP_ROC,0.038461538461538464
11530500,1963,SP_Dur,99
11530500,1963,SP_Mag,97000
11530500,1963,SP_Tim,200
11530500,1963,Wet_BFL_Dur,196
11530500,1963,Wet_BFL_Mag_10,7600
11530500,1963,Wet_BFL_Mag_50,15900
11530500,1963,Wet_Tim,4
11530500,1963,Peak_Tim_10,NA
11530500,1963,Peak_Tim_2,63
11530500,1963,Peak_Tim_5,NA
11530500,1963,Peak_Dur_10,NA
11530500,1963,Peak_Dur_2,1
11530500,1963,Peak_Dur_5,NA
11530500,1963,Peak_10,270399.99999999994
11530500,1963,Peak_2,125000
11530500,1963,Peak_5,181600
11530500,1963,Peak_Fre_10,NA
11530500,1963,Peak_Fre_2,1
11530500,1963,Peak_Fre_5,NA
11530500,1964,DS_Dur_WS,124
11530500,1964,DS_Tim,293
11530500,1964,DS_Mag_50,2675
11530500,1964,DS_Mag_90,4154
11530500,1964,FA_Dur,NA
11530500,1964,FA_Mag,NA
11530500,1964,FA_Tim,NA
11530500,1964,SP_ROC,0.04072301715152089
11530500,1964,SP_Dur,166
11530500,1964,SP_Mag,51500
11530500,1964,SP_Tim,127
11530500,1964,Wet_BFL_Dur,104
11530500,1964,Wet_BFL_Mag_10,6826
11530500,1964,Wet_BFL_Mag_50,18200
11530500,1964,Wet_Tim,23
11530500,1964,Peak_Tim_10,NA
11530500,1964,Peak_Tim_2,111
11530500,1964,Peak_Tim_5,NA
11530500,1964,Peak_Dur_10,NA
11530500,1964,Peak_Dur_2,1
11530500,1964,Peak_Dur_5,NA
11530500,1964,Peak_10,270399.99999999994
11530500,1964,Peak_2,125000
11530500,1964,Peak_5,181600
11530500,1964,Peak_Fre_10,NA
11530500,1964,Peak_Fre_2,1
11530500,1964,Peak_Fre_5,NA
11530500,1965,DS_Dur_WS,120
11530500,1965,DS_Tim,282
11530500,1965,DS_Mag_50,3465
11530500,1965,DS_Mag_90,4640
11530500,1965,FA_Dur,5
11530500,1965,FA_Mag,10899.987105876135
11530500,1965,FA_Tim,42
11530500,1965,SP_ROC,0.02857142857142857
11530500,1965,SP_Dur,192
11530500,1965,SP_Mag,200000
11530500,1965,SP_Tim,90
11530500,1965,Wet_BFL_Dur,39
